"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q1","Q1-1995","PER","Persons","3","Thousands",,,1416.526,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q2","Q2-1995","PER","Persons","3","Thousands",,,1447.585,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q3","Q3-1995","PER","Persons","3","Thousands",,,1418.37,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q4","Q4-1995","PER","Persons","3","Thousands",,,1419.52,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q1","Q1-1996","PER","Persons","3","Thousands",,,1434.206,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q2","Q2-1996","PER","Persons","3","Thousands",,,1449.45,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q3","Q3-1996","PER","Persons","3","Thousands",,,1436.891,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q4","Q4-1996","PER","Persons","3","Thousands",,,1441.453,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q1","Q1-1997","PER","Persons","3","Thousands",,,1450.991,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q2","Q2-1997","PER","Persons","3","Thousands",,,1465.607,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q3","Q3-1997","PER","Persons","3","Thousands",,,1462.236,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q4","Q4-1997","PER","Persons","3","Thousands",,,1470.166,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q1","Q1-1998","PER","Persons","3","Thousands",,,1466.666,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q2","Q2-1998","PER","Persons","3","Thousands",,,1453.835,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q3","Q3-1998","PER","Persons","3","Thousands",,,1454.506,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q4","Q4-1998","PER","Persons","3","Thousands",,,1466.992,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","3","Thousands",,,1461.365,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","3","Thousands",,,1459.481,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","3","Thousands",,,1453.584,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","3","Thousands",,,1442.57,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","Thousands",,,1438.469,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","Thousands",,,1449.842,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","Thousands",,,1460.478,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","Thousands",,,1466.61,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","Thousands",,,1462.19,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","Thousands",,,1456.51,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","Thousands",,,1467.008,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","3","Thousands",,,1471.392,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","3","Thousands",,,1449.098,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","3","Thousands",,,1457.382,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","3","Thousands",,,1467.025,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","3","Thousands",,,1449.694,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","Thousands",,,1467.897,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","Thousands",,,1452.269,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","Thousands",,,1458.457,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","Thousands",,,1450.077,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","Thousands",,,1458.379,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","Thousands",,,1466.239,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","Thousands",,,1468.615,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","Thousands",,,1464.667,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","Thousands",,,1467.306,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","Thousands",,,1472.578,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","Thousands",,,1464.503,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","Thousands",,,1474.513,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","Thousands",,,1485.79,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","Thousands",,,1487.166,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","Thousands",,,1503.442,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","Thousands",,,1507.703,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","Thousands",,,1506.114,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","Thousands",,,1497.617,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","Thousands",,,1484.872,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","Thousands",,,1479.397,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","Thousands",,,1489.843,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","Thousands",,,1507.096,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","Thousands",,,1506.397,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","Thousands",,,1488.863,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","Thousands",,,1461.888,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","Thousands",,,1432.876,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","Thousands",,,1424.972,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","Thousands",,,1395.264,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,1388.737,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,1389.753,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,1398.373,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,1401.437,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,1398.071,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,1406.419,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,1410.005,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,1394.104,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,1393.798,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,1389.297,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,1382.668,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,1401.337,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,1393.95,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,1385.046,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,1379.197,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,1384.307,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,1393.322,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,1409.602,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,1414.207,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,1420.87,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,1431.903,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,1445.435,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,1441.918,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,1453.744,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,1446.747,,
"DNK","Denmark","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,1463.348,,
